Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group,
DP02PR_0043PE,"Percent!!FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old",SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0043PEA, DP02PR_0043PM, DP02PR_0043PMA",0,int,DP02PR,
DP02PR_0044E,Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0044EA, DP02PR_0044M, DP02PR_0044MA",0,int,DP02PR,
DP02PR_0044PE,Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0044PEA, DP02PR_0044PM, DP02PR_0044PMA",0,int,DP02PR,
DP02PR_0045E,Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0045EA, DP02PR_0045M, DP02PR_0045MA",0,int,DP02PR,
DP02PR_0045PE,Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0045PEA, DP02PR_0045PM, DP02PR_0045PMA",0,float,DP02PR,
DP02PR_0046E,Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0046EA, DP02PR_0046M, DP02PR_0046MA",0,int,DP02PR,
DP02PR_0046PE,Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0046PEA, DP02PR_0046PM, DP02PR_0046PMA",0,float,DP02PR,
DP02PR_0047E,Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0047EA, DP02PR_0047M, DP02PR_0047MA",0,int,DP02PR,
DP02PR_0047PE,Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0047PEA, DP02PR_0047PM, DP02PR_0047PMA",0,float,DP02PR,
DP02PR_0048E,Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0048EA, DP02PR_0048M, DP02PR_0048MA",0,int,DP02PR,
DP02PR_0048PE,Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0048PEA, DP02PR_0048PM, DP02PR_0048PMA",0,float,DP02PR,
DP02PR_0049E,Estimate!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0049EA, DP02PR_0049M, DP02PR_0049MA",0,int,DP02PR,
DP02PR_0049PE,Percent!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0049PEA, DP02PR_0049PM, DP02PR_0049PMA",0,float,DP02PR,
DP02PR_0050E,Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0050EA, DP02PR_0050M, DP02PR_0050MA",0,int,DP02PR,
DP02PR_0050PE,Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0050PEA, DP02PR_0050PM, DP02PR_0050PMA",0,int,DP02PR,
DP02PR_0051E,Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0051EA, DP02PR_0051M, DP02PR_0051MA",0,int,DP02PR,
DP02PR_0051PE,Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0051PEA, DP02PR_0051PM, DP02PR_0051PMA",0,float,DP02PR,
DP02PR_0052E,Estimate!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0052EA, DP02PR_0052M, DP02PR_0052MA",0,int,DP02PR,
DP02PR_0052PE,Percent!!GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0052PEA, DP02PR_0052PM, DP02PR_0052PMA",0,float,DP02PR,
DP02PR_0053E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0053EA, DP02PR_0053M, DP02PR_0053MA",0,int,DP02PR,
DP02PR_0053PE,Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0053PEA, DP02PR_0053PM, DP02PR_0053PMA",0,int,DP02PR,
DP02PR_0054E,"Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0054EA, DP02PR_0054M, DP02PR_0054MA",0,int,DP02PR,
DP02PR_0054PE,"Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0054PEA, DP02PR_0054PM, DP02PR_0054PMA",0,float,DP02PR,
DP02PR_0055E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0055EA, DP02PR_0055M, DP02PR_0055MA",0,int,DP02PR,
DP02PR_0055PE,Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0055PEA, DP02PR_0055PM, DP02PR_0055PMA",0,float,DP02PR,
DP02PR_0056E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0056EA, DP02PR_0056M, DP02PR_0056MA",0,int,DP02PR,
DP02PR_0056PE,Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0056PEA, DP02PR_0056PM, DP02PR_0056PMA",0,float,DP02PR,
DP02PR_0057E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0057EA, DP02PR_0057M, DP02PR_0057MA",0,int,DP02PR,
DP02PR_0057PE,Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0057PEA, DP02PR_0057PM, DP02PR_0057PMA",0,float,DP02PR,
DP02PR_0058E,Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0058EA, DP02PR_0058M, DP02PR_0058MA",0,int,DP02PR,
DP02PR_0058PE,Percent!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0058PEA, DP02PR_0058PM, DP02PR_0058PMA",0,float,DP02PR,
DP02PR_0059E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0059EA, DP02PR_0059M, DP02PR_0059MA",0,int,DP02PR,
DP02PR_0059PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0059PEA, DP02PR_0059PM, DP02PR_0059PMA",0,int,DP02PR,
DP02PR_0060E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0060EA, DP02PR_0060M, DP02PR_0060MA",0,int,DP02PR,
DP02PR_0060PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0060PEA, DP02PR_0060PM, DP02PR_0060PMA",0,float,DP02PR,
DP02PR_0061E,"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0061EA, DP02PR_0061M, DP02PR_0061MA",0,int,DP02PR,
DP02PR_0061PE,"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0061PEA, DP02PR_0061PM, DP02PR_0061PMA",0,float,DP02PR,
DP02PR_0062E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0062EA, DP02PR_0062M, DP02PR_0062MA",0,int,DP02PR,
DP02PR_0062PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0062PEA, DP02PR_0062PM, DP02PR_0062PMA",0,float,DP02PR,
DP02PR_0063E,"Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0063EA, DP02PR_0063M, DP02PR_0063MA",0,int,DP02PR,
DP02PR_0063PE,"Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree",SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0063PEA, DP02PR_0063PM, DP02PR_0063PMA",0,float,DP02PR,
DP02PR_0064E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0064EA, DP02PR_0064M, DP02PR_0064MA",0,int,DP02PR,
DP02PR_0064PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0064PEA, DP02PR_0064PM, DP02PR_0064PMA",0,float,DP02PR,
DP02PR_0065E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0065EA, DP02PR_0065M, DP02PR_0065MA",0,int,DP02PR,
DP02PR_0065PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0065PEA, DP02PR_0065PM, DP02PR_0065PMA",0,float,DP02PR,
DP02PR_0066E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0066EA, DP02PR_0066M, DP02PR_0066MA",0,int,DP02PR,
DP02PR_0066PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0066PEA, DP02PR_0066PM, DP02PR_0066PMA",0,float,DP02PR,
DP02PR_0067E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0067EA, DP02PR_0067M, DP02PR_0067MA",0,int,DP02PR,
DP02PR_0067PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0067PEA, DP02PR_0067PM, DP02PR_0067PMA",0,float,DP02PR,
DP02PR_0068E,Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0068EA, DP02PR_0068M, DP02PR_0068MA",0,int,DP02PR,
DP02PR_0068PE,Percent!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0068PEA, DP02PR_0068PM, DP02PR_0068PMA",0,float,DP02PR,
DP02PR_0069E,Estimate!!VETERAN STATUS!!Civilian population 18 years and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0069EA, DP02PR_0069M, DP02PR_0069MA",0,int,DP02PR,
DP02PR_0069PE,Percent!!VETERAN STATUS!!Civilian population 18 years and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0069PEA, DP02PR_0069PM, DP02PR_0069PMA",0,int,DP02PR,
DP02PR_0070E,Estimate!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0070EA, DP02PR_0070M, DP02PR_0070MA",0,int,DP02PR,
DP02PR_0070PE,Percent!!VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0070PEA, DP02PR_0070PM, DP02PR_0070PMA",0,float,DP02PR,
DP02PR_0071E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0071EA, DP02PR_0071M, DP02PR_0071MA",0,int,DP02PR,
DP02PR_0071PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0071PEA, DP02PR_0071PM, DP02PR_0071PMA",0,int,DP02PR,
DP02PR_0072E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0072EA, DP02PR_0072M, DP02PR_0072MA",0,int,DP02PR,
DP02PR_0072PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0072PEA, DP02PR_0072PM, DP02PR_0072PMA",0,float,DP02PR,
DP02PR_0073E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0073EA, DP02PR_0073M, DP02PR_0073MA",0,int,DP02PR,
DP02PR_0073PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0073PEA, DP02PR_0073PM, DP02PR_0073PMA",0,int,DP02PR,
DP02PR_0074E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0074EA, DP02PR_0074M, DP02PR_0074MA",0,int,DP02PR,
DP02PR_0074PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0074PEA, DP02PR_0074PM, DP02PR_0074PMA",0,float,DP02PR,
DP02PR_0075E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0075EA, DP02PR_0075M, DP02PR_0075MA",0,int,DP02PR,
DP02PR_0075PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0075PEA, DP02PR_0075PM, DP02PR_0075PMA",0,int,DP02PR,
DP02PR_0076E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0076EA, DP02PR_0076M, DP02PR_0076MA",0,int,DP02PR,
DP02PR_0076PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0076PEA, DP02PR_0076PM, DP02PR_0076PMA",0,float,DP02PR,
DP02PR_0077E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0077EA, DP02PR_0077M, DP02PR_0077MA",0,int,DP02PR,
DP02PR_0077PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0077PEA, DP02PR_0077PM, DP02PR_0077PMA",0,int,DP02PR,
DP02PR_0078E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0078EA, DP02PR_0078M, DP02PR_0078MA",0,int,DP02PR,
DP02PR_0078PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0078PEA, DP02PR_0078PM, DP02PR_0078PMA",0,float,DP02PR,
DP02PR_0079E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0079EA, DP02PR_0079M, DP02PR_0079MA",0,int,DP02PR,
DP02PR_0079PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0079PEA, DP02PR_0079PM, DP02PR_0079PMA",0,int,DP02PR,
DP02PR_0080E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0080EA, DP02PR_0080M, DP02PR_0080MA",0,int,DP02PR,
DP02PR_0080PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0080PEA, DP02PR_0080PM, DP02PR_0080PMA",0,float,DP02PR,
DP02PR_0081E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0081EA, DP02PR_0081M, DP02PR_0081MA",0,int,DP02PR,
DP02PR_0081PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0081PEA, DP02PR_0081PM, DP02PR_0081PMA",0,float,DP02PR,
DP02PR_0082E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0082EA, DP02PR_0082M, DP02PR_0082MA",0,int,DP02PR,
DP02PR_0082PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0082PEA, DP02PR_0082PM, DP02PR_0082PMA",0,float,DP02PR,
DP02PR_0083E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Same municipio,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0083EA, DP02PR_0083M, DP02PR_0083MA",0,int,DP02PR,
DP02PR_0083PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Same municipio,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0083PEA, DP02PR_0083PM, DP02PR_0083PMA",0,float,DP02PR,
DP02PR_0084E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Different municipio,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0084EA, DP02PR_0084M, DP02PR_0084MA",0,int,DP02PR,
DP02PR_0084PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Different municipio,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0084PEA, DP02PR_0084PM, DP02PR_0084PMA",0,float,DP02PR,
DP02PR_0085E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In the United States,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0085EA, DP02PR_0085M, DP02PR_0085MA",0,int,DP02PR,
DP02PR_0085PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In the United States,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0085PEA, DP02PR_0085PM, DP02PR_0085PMA",0,float,DP02PR,
DP02PR_0086E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Elsewhere,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0086EA, DP02PR_0086M, DP02PR_0086MA",0,int,DP02PR,
DP02PR_0086PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Elsewhere,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0086PEA, DP02PR_0086PM, DP02PR_0086PMA",0,float,DP02PR,
DP02PR_0087E,Estimate!!PLACE OF BIRTH!!Total population,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0087EA, DP02PR_0087M, DP02PR_0087MA",0,int,DP02PR,
DP02PR_0087PE,Percent!!PLACE OF BIRTH!!Total population,SELECTED SOCIAL CHARACTERISTICS IN PUERTO RICO,not required,"DP02PR_0087PEA, DP02PR_0087PM, DP02PR_0087PMA",0,int,DP02PR,
